"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05168","Herpes simplex virus 1 infection",96,0.630843575140835,1.9104729871408,1.84172859998458e-05,0.00504633636395775,0.00463340142522436,376,"tags=22%, list=8%, signal=20%","3105/567/3107/5500/3106/4939/4938/6890/4615/330/3133/5295/972/6772/4940/3119/3134/3665/6430/6427/23118"
"hsa05169","Epstein-Barr virus infection",118,0.558780121060884,1.7572718272659,0.000259830443175671,0.0237311804767113,0.0217892897961353,287,"tags=16%, list=6%, signal=15%","3105/567/3107/3106/4939/6774/4938/9636/6890/4615/3133/4616/5295/4193/6772/4940/3119/3134/3665"
"hsa05165","Human papillomavirus infection",127,0.551412742025583,1.74783659706972,0.000235683273241462,0.0237311804767113,0.0217892897961353,419,"tags=17%, list=9%, signal=15%","3105/3107/3106/526/2033/9636/4599/3133/5527/5295/4193/6772/537/3134/523/23352/3065/1385/5594/5520/8638"
"hsa05170","Human immunodeficiency virus 1 infection",101,0.573006477448065,1.75447031818496,0.000461879121084563,0.0316387197942926,0.0290497657734765,495,"tags=23%, list=11%, signal=21%","3105/567/3107/3106/6890/4615/7133/3133/5295/5579/7852/2790/3134/1072/23118/9582/5594/3654/2782/805/6500/5058/5604"
"hsa05330","Allograft rejection",17,0.810629084585423,1.8516741089386,0.000578634557146481,0.0317091737316272,0.0291144545595808,260,"tags=35%, list=6%, signal=33%","3105/3107/3106/3133/3119/3134"
"hsa05166","Human T-cell leukemia virus 1 infection",101,0.563085917742989,1.72409487178538,0.000712507065159566,0.0325378226422868,0.0298752962409011,535,"tags=25%, list=12%, signal=22%","3105/567/3107/3106/7850/2033/3133/5295/3554/7417/3119/3134/2113/7046/2114/1385/7048/5594/7094/5901/6776/5604/3718/25847/821"
