target_class,gene,attr_mean_signed,attr_mean_abs,attr_pos_frac,n_cells
covid,RAB11FIP1,0.018250851517631894,0.01889787367412022,0.22666666666666666,525
covid,TREM1,0.018209911193338313,0.020429436414186576,0.12,525
covid,ACTG1,0.018064892859685988,0.0317609467392876,0.44952380952380955,525
covid,SOD2,0.017829123636086783,0.01955829326595579,0.3923809523809524,525
covid,LMNB1,0.017722127988402333,0.018011544234163703,0.1219047619047619,525
covid,CDC42,0.017685813165846324,0.018092552366710844,0.3485714285714286,525
covid,SRP14,0.017572968744096303,0.017610570135570706,0.16380952380952382,525
covid,IKZF3,0.01730325133850177,0.01751384820168217,0.1180952380952381,525
covid,RPS15,0.01729369655961082,0.017497474400415308,0.32761904761904764,525
covid,LTB,0.017260977696804774,0.017798630141076587,0.17714285714285713,525
covid,VNN2,0.017247470564075877,0.017504727389840852,0.17333333333333334,525
covid,RPS11,0.01707030435403188,0.01778851704938071,0.32571428571428573,525
covid,NINJ1,0.01703684117112841,0.017237072189648945,0.15047619047619049,525
covid,MT-ND1,0.01697817510082608,0.02528121028627668,0.22666666666666666,525
covid,BASP1,0.016718433099754508,0.019611417287517162,0.2876190476190476,525
covid,RPL27,0.016553896722339447,0.016626517205011276,0.32761904761904764,525
covid,UBE2H,0.016479483644167583,0.016509207345190503,0.2038095238095238,525
covid,ITGAX,0.01643519486344996,0.016816145518705958,0.15047619047619049,525
covid,SEPT6,0.01642211113834665,0.016566602589473838,0.1580952380952381,525
covid,RPS8,0.01620687839530763,0.017037435457819983,0.22095238095238096,525
covid,DOCK5,0.016204410762126958,0.016649569244168345,0.08761904761904762,525
covid,HNRNPA2B1,0.016181088387966155,0.017993113554659344,0.37523809523809526,525
covid,IFITM3,0.01607568536840734,0.016573877792273248,0.14476190476190476,525
covid,CSF2RB,0.016003484545009477,0.016363877927263577,0.13333333333333333,525
covid,PNRC1,0.01599828895713602,0.01672889489503134,0.33714285714285713,525
covid,TPM3,0.01599601720060621,0.01642674534093766,0.5104761904761905,525
covid,LPIN1,0.015951729757445198,0.015962209332556952,0.1219047619047619,525
covid,ZFAND5,0.015921557275134893,0.01615510112029456,0.25333333333333335,525
covid,AHNAK,0.015724345773896423,0.015781082211067856,0.28,525
covid,RPS28,0.015611529577346074,0.01569499623207819,0.19047619047619047,525
covid,RAB10,0.015570284582319713,0.015748057876314437,0.21142857142857144,525
covid,GCNT3,0.015556796562103998,0.01557196889604841,0.13142857142857142,525
covid,SMEK1,0.015498440748169308,0.01583082085564023,0.20952380952380953,525
